Station ID,Year,Month,Day,Hour,Minute,Second,Date (ISO Format),Station Latitude,Station Longitude,Station Elevation,Timestamp (Epoch),ZWD Observation,Satellite Azimuth,Satellite Elevation,Temperature (°C),Pressure (hPa),Humidity (%)
IRKJ00RUS,2025,9,2,13,35,9,2025-09-02T13:35:09.000Z,52.219,104.316,502.1,1756820109,12.52,230,27,0.6,1016.5,51
IRKJ00RUS,2025,9,1,13,35,12,2025-09-01T13:35:12.000Z,52.219,104.316,502.1,1756733712,12.21,302,60,-1.4,1017.1,55
IRKJ00RUS,2025,8,31,13,35,15,2025-08-31T13:35:15.000Z,52.219,104.316,502.1,1756647315,13.68,32,40,1.6,1019.5,71
IRKJ00RUS,2025,8,30,13,35,19,2025-08-30T13:35:19.000Z,52.219,104.316,502.1,1756560919,6.30,238,0,2.3,1019.2,60
IRKJ00RUS,2025,8,29,13,35,25,2025-08-29T13:35:25.000Z,52.219,104.316,502.1,1756474525,17.72,208,52,-0.3,1012.8,65
IRKJ00RUS,2025,8,28,13,35,28,2025-08-28T13:35:28.000Z,52.219,104.316,502.1,1756388128,21.40,292,72,1.2,1004.8,72
IRKJ00RUS,2025,8,27,13,35,32,2025-08-27T13:35:32.000Z,52.219,104.316,502.1,1756301732,9.32,290,37,3.5,1006.7,58
IRKJ00RUS,2025,8,26,13,35,35,2025-08-26T13:35:35.000Z,52.219,104.316,502.1,1756215335,5.46,88,26,0.1,1019.8,53
IRKJ00RUS,2025,8,25,13,35,38,2025-08-25T13:35:38.000Z,52.219,104.316,502.1,1756128938,11.45,168,86,3.8,1005.4,51
IRKJ00RUS,2025,8,24,13,35,42,2025-08-24T13:35:42.000Z,52.219,104.316,502.1,1756042542,8.50,18,60,6.2,1005.9,65
IRKJ00RUS,2025,8,23,13,35,45,2025-08-23T13:35:45.000Z,52.219,104.316,502.1,1755956145,15.61,145,38,6.0,1007.5,58
IRKJ00RUS,2025,8,22,13,35,48,2025-08-22T13:35:48.000Z,52.219,104.316,502.1,1755869748,7.40,12,66,-0.5,1018.4,49
IRKJ00RUS,2025,8,21,13,35,52,2025-08-21T13:35:52.000Z,52.219,104.316,502.1,1755783352,9.62,265,24,3.1,1010.5,53
IRKJ00RUS,2025,8,20,13,35,55,2025-08-20T13:35:55.000Z,52.219,104.316,502.1,1755696955,21.40,125,88,-0.5,1019.7,73
IRKM00RUS,2025,9,8,13,36,1,2025-09-08T13:36:01.000Z,52.219,104.316,502.317,1757338561,24.79,357,69,-3.2,1004.6,69
IRKM00RUS,2025,9,7,13,36,4,2025-09-07T13:36:04.000Z,52.219,104.316,502.317,1757252164,18.01,2,25,0.8,1012.8,50
IRKM00RUS,2025,9,6,13,36,8,2025-09-06T13:36:08.000Z,52.219,104.316,502.317,1757165768,20.14,274,34,0.1,1004.0,48
IRKM00RUS,2025,9,5,13,36,11,2025-09-05T13:36:11.000Z,52.219,104.316,502.317,1757079371,14.22,46,70,-2.8,1016.6,48
IRKM00RUS,2025,9,4,13,36,15,2025-09-04T13:36:15.000Z,52.219,104.316,502.317,1756992975,9.94,207,67,-1.0,1018.6,62
IRKM00RUS,2025,9,3,13,36,19,2025-09-03T13:36:19.000Z,52.219,104.316,502.317,1756906579,12.62,305,79,-2.2,1006.5,52
IRKM00RUS,2025,8,31,13,37,25,2025-08-31T13:37:25.000Z,52.219,104.316,502.317,1756647445,12.69,122,76,6.2,1017.9,73
IRKM00RUS,2025,8,30,13,37,34,2025-08-30T13:37:34.000Z,52.219,104.316,502.317,1756561054,16.80,123,12,3.2,1015.2,53
IRKM00RUS,2025,8,29,13,37,38,2025-08-29T13:37:38.000Z,52.219,104.316,502.317,1756474658,9.12,203,76,1.9,1014.2,72
IRKM00RUS,2025,8,28,13,37,41,2025-08-28T13:37:41.000Z,52.219,104.316,502.317,1756388261,11.23,169,65,1.3,1015.7,52
IRKM00RUS,2025,8,27,13,37,44,2025-08-27T13:37:44.000Z,52.219,104.316,502.317,1756301864,22.40,247,19,2.4,1019.6,64
IRKM00RUS,2025,8,26,13,37,48,2025-08-26T13:37:48.000Z,52.219,104.316,502.317,1756215468,7.52,111,42,0.3,1011.7,57
IRKM00RUS,2025,8,25,13,37,51,2025-08-25T13:37:51.000Z,52.219,104.316,502.317,1756129071,13.15,47,45,1.3,1021.5,69
IRKM00RUS,2025,8,24,13,37,55,2025-08-24T13:37:55.000Z,52.219,104.316,502.317,1756042675,23.33,121,49,5.6,1011.5,69
IRKM00RUS,2025,8,23,13,37,59,2025-08-23T13:37:59.000Z,52.219,104.316,502.317,1755956279,9.82,132,18,-0.6,1016.6,50
IRKM00RUS,2025,8,22,13,38,3,2025-08-22T13:38:03.000Z,52.219,104.316,502.317,1755869883,5.54,218,50,2.2,1006.0,53
IRKM00RUS,2025,8,21,13,38,9,2025-08-21T13:38:09.000Z,52.219,104.316,502.317,1755783489,16.80,219,45,2.2,1018.4,73
IRKM00RUS,2025,8,20,13,38,13,2025-08-20T13:38:13.000Z,52.219,104.316,502.317,1755697093,23.60,4,61,2.6,1010.4,65
ISBA00IRQ,2025,9,8,13,38,18,2025-09-08T13:38:18.000Z,33.341,44.438,72.4,1757338698,15.35,6,78,13.8,1013.0,72
ISBA00IRQ,2025,9,7,13,38,22,2025-09-07T13:38:22.000Z,33.341,44.438,72.4,1757252302,9.09,224,62,13.1,1005.9,64
ISBA00IRQ,2025,9,6,13,38,41,2025-09-06T13:38:41.000Z,33.341,44.438,72.4,1757165921,14.67,68,14,11.1,1007.5,67
ISBA00IRQ,2025,9,5,13,38,45,2025-09-05T13:38:45.000Z,33.341,44.438,72.4,1757079525,11.42,54,51,8.1,1014.4,48
ISBA00IRQ,2025,9,4,13,38,48,2025-09-04T13:38:48.000Z,33.341,44.438,72.4,1756993128,10.25,10,85,6.0,1016.5,60
ISBA00IRQ,2025,9,3,13,38,51,2025-09-03T13:38:51.000Z,33.341,44.438,72.4,1756906731,23.35,173,77,8.2,1008.3,52
ISBA00IRQ,2025,9,2,13,39,15,2025-09-02T13:39:15.000Z,33.341,44.438,72.4,1756820355,5.97,302,86,8.9,1015.2,50
ISBA00IRQ,2025,8,31,13,39,53,2025-08-31T13:39:53.000Z,33.341,44.438,72.4,1756647593,11.15,148,21,17.5,1018.5,59
ISBA00IRQ,2025,8,30,13,40,19,2025-08-30T13:40:19.000Z,33.341,44.438,72.4,1756561219,14.74,200,49,16.1,1014.5,52
ISBA00IRQ,2025,8,29,13,40,26,2025-08-29T13:40:26.000Z,33.341,44.438,72.4,1756474826,7.69,323,86,9.9,1004.4,74
ISBA00IRQ,2025,8,28,13,40,50,2025-08-28T13:40:50.000Z,33.341,44.438,72.4,1756388450,6.33,108,14,14.4,1015.5,54
ISBA00IRQ,2025,8,27,13,40,54,2025-08-27T13:40:54.000Z,33.341,44.438,72.4,1756302054,11.59,335,75,11.9,1020.5,64
ISBA00IRQ,2025,8,26,13,40,58,2025-08-26T13:40:58.000Z,33.341,44.438,72.4,1756215658,19.13,157,19,11.3,1003.3,66
ISBA00IRQ,2025,8,25,13,41,1,2025-08-25T13:41:01.000Z,33.341,44.438,72.4,1756129261,23.11,323,64,16.6,1009.4,73
ISBA00IRQ,2025,8,24,13,41,5,2025-08-24T13:41:05.000Z,33.341,44.438,72.4,1756042865,11.84,348,55,12.3,1008.4,73
ISBA00IRQ,2025,8,23,13,41,9,2025-08-23T13:41:09.000Z,33.341,44.438,72.4,1755956469,5.14,344,46,11.1,1017.2,61
ISBA00IRQ,2025,8,22,13,41,12,2025-08-22T13:41:12.000Z,33.341,44.438,72.4,1755870072,14.97,56,53,16.0,1006.9,47
ISBA00IRQ,2025,8,21,13,41,16,2025-08-21T13:41:16.000Z,33.341,44.438,72.4,1755783676,6.76,118,3,15.0,1005.4,57
ISBA00IRQ,2025,8,20,13,41,19,2025-08-20T13:41:19.000Z,33.341,44.438,72.4,1755697279,22.64,255,16,14.6,1019.4,63
ISHI00JPN,2025,9,8,13,41,25,2025-09-08T13:41:25.000Z,36.209,140.219,155.83,1757338885,10.06,104,14,5.1,1021.0,57
ISHI00JPN,2025,9,7,13,41,29,2025-09-07T13:41:29.000Z,36.209,140.219,155.83,1757252489,10.70,271,89,10.5,1017.0,52
ISHI00JPN,2025,9,6,13,41,32,2025-09-06T13:41:32.000Z,36.209,140.219,155.83,1757166092,17.88,15,19,5.1,1007.5,47
ISHI00JPN,2025,9,5,13,41,35,2025-09-05T13:41:35.000Z,36.209,140.219,155.83,1757079695,14.59,105,12,9.2,1009.7,70
ISHI00JPN,2025,9,4,13,41,39,2025-09-04T13:41:39.000Z,36.209,140.219,155.83,1756993299,12.07,56,84,10.7,1006.9,49
ISHI00JPN,2025,9,3,13,41,42,2025-09-03T13:41:42.000Z,36.209,140.219,155.83,1756906902,7.95,313,57,4.4,1021.4,48
ISHI00JPN,2025,9,2,13,41,45,2025-09-02T13:41:45.000Z,36.209,140.219,155.83,1756820505,9.68,177,71,5.7,1009.4,68
ISHI00JPN,2025,9,1,13,41,49,2025-09-01T13:41:49.000Z,36.209,140.219,155.83,1756734109,21.32,271,81,10.6,1009.9,51
ISHI00JPN,2025,8,31,13,41,52,2025-08-31T13:41:52.000Z,36.209,140.219,155.83,1756647712,11.73,338,0,11.7,1011.4,74
ISHI00JPN,2025,8,29,13,42,26,2025-08-29T13:42:26.000Z,36.209,140.219,155.83,1756474946,17.36,63,35,15.5,1015.0,45
ISHI00JPN,2025,8,28,13,42,30,2025-08-28T13:42:30.000Z,36.209,140.219,155.83,1756388550,18.31,292,28,10.4,1019.8,60
ISHI00JPN,2025,8,27,13,42,34,2025-08-27T13:42:34.000Z,36.209,140.219,155.83,1756302154,5.29,146,59,8.1,1011.0,65
ISHI00JPN,2025,8,26,13,42,37,2025-08-26T13:42:37.000Z,36.209,140.219,155.83,1756215757,17.79,167,42,11.9,1012.3,67
ISHI00JPN,2025,8,25,13,42,40,2025-08-25T13:42:40.000Z,36.209,140.219,155.83,1756129360,21.32,43,56,15.8,1014.6,52
ISHI00JPN,2025,8,24,13,42,44,2025-08-24T13:42:44.000Z,36.209,140.219,155.83,1756042964,9.52,333,42,8.4,1019.0,51
ISHI00JPN,2025,8,23,13,42,48,2025-08-23T13:42:48.000Z,36.209,140.219,155.83,1755956568,12.87,5,44,12.1,1010.6,63
ISHI00JPN,2025,8,22,13,42,51,2025-08-22T13:42:51.000Z,36.209,140.219,155.83,1755870171,24.41,46,33,10.1,1006.0,69
ISHI00JPN,2025,8,21,13,42,54,2025-08-21T13:42:54.000Z,36.209,140.219,155.83,1755783774,24.87,234,76,11.7,1020.8,62
ISHI00JPN,2025,8,20,13,42,58,2025-08-20T13:42:58.000Z,36.209,140.219,155.83,1755697378,7.23,342,42,9.6,1020.9,51
ISPA00CHL,2025,9,8,13,43,4,2025-09-08T13:43:04.000Z,-27.125,-109.344,112.48,1757338984,8.89,146,13,11.5,1020.8,70
ISPA00CHL,2025,9,7,13,43,10,2025-09-07T13:43:10.000Z,-27.125,-109.344,112.48,1757252590,11.12,342,71,15.3,1013.1,47
ISPA00CHL,2025,9,6,13,43,17,2025-09-06T13:43:17.000Z,-27.125,-109.344,112.48,1757166197,18.09,157,88,14.5,1020.3,62
ISPA00CHL,2025,9,5,13,43,22,2025-09-05T13:43:22.000Z,-27.125,-109.344,112.48,1757079802,19.30,282,46,14.7,1021.4,52
ISPA00CHL,2025,9,4,13,43,27,2025-09-04T13:43:27.000Z,-27.125,-109.344,112.48,1756993407,17.47,6,11,14.4,1017.1,53
ISPA00CHL,2025,9,3,13,43,36,2025-09-03T13:43:36.000Z,-27.125,-109.344,112.48,1756907016,5.06,91,15,12.0,1017.7,71
ISPA00CHL,2025,9,2,13,43,39,2025-09-02T13:43:39.000Z,-27.125,-109.344,112.48,1756820619,11.80,99,52,17.6,1006.1,62
ISPA00CHL,2025,9,1,13,43,43,2025-09-01T13:43:43.000Z,-27.125,-109.344,112.48,1756734223,5.15,314,49,10.3,1005.9,73
ISPA00CHL,2025,8,31,13,43,46,2025-08-31T13:43:46.000Z,-27.125,-109.344,112.48,1756647826,6.26,314,35,19.7,1003.2,67
ISPA00CHL,2025,8,30,13,43,50,2025-08-30T13:43:50.000Z,-27.125,-109.344,112.48,1756561430,23.80,101,7,14.5,1006.0,53
ISPA00CHL,2025,8,29,13,43,53,2025-08-29T13:43:53.000Z,-27.125,-109.344,112.48,1756475033,18.99,135,2,19.1,1004.3,63
ISPA00CHL,2025,8,28,13,43,57,2025-08-28T13:43:57.000Z,-27.125,-109.344,112.48,1756388637,23.17,312,89,15.0,1014.7,52
ISPA00CHL,2025,8,27,13,44,0,2025-08-27T13:44:00.000Z,-27.125,-109.344,112.48,1756302240,20.45,27,44,16.9,1014.4,50
ISPA00CHL,2025,8,26,13,44,3,2025-08-26T13:44:03.000Z,-27.125,-109.344,112.48,1756215843,8.59,120,1,20.5,1011.0,64
ISPA00CHL,2025,8,25,13,44,7,2025-08-25T13:44:07.000Z,-27.125,-109.344,112.48,1756129447,5.92,274,46,19.8,1015.6,60
ISPA00CHL,2025,8,24,13,44,11,2025-08-24T13:44:11.000Z,-27.125,-109.344,112.48,1756043051,18.08,306,64,18.7,1018.3,73
ISPA00CHL,2025,8,23,13,44,14,2025-08-23T13:44:14.000Z,-27.125,-109.344,112.48,1755956654,16.58,254,27,16.0,1019.3,58
ISPA00CHL,2025,8,22,13,44,18,2025-08-22T13:44:18.000Z,-27.125,-109.344,112.48,1755870258,23.75,110,63,18.3,1021.6,51
ISPA00CHL,2025,8,21,13,44,21,2025-08-21T13:44:21.000Z,-27.125,-109.344,112.48,1755783861,15.30,244,52,18.7,1021.4,48
ISPA00CHL,2025,8,20,13,44,25,2025-08-20T13:44:25.000Z,-27.125,-109.344,112.48,1755697465,9.27,71,21,16.2,1019.7,47
ISTA00TUR,2025,9,7,13,45,4,2025-09-07T13:45:04.000Z,41.104,29.019,147.2,1757252704,24.11,81,77,7.1,1021.3,74
ISTA00TUR,2025,9,6,13,45,13,2025-09-06T13:45:13.000Z,41.104,29.019,147.2,1757166313,24.31,60,67,8.1,1013.5,62
ISTA00TUR,2025,9,5,13,45,20,2025-09-05T13:45:20.000Z,41.104,29.019,147.2,1757079920,18.81,290,80,7.9,1013.5,57
ISTA00TUR,2025,9,4,13,45,28,2025-09-04T13:45:28.000Z,41.104,29.019,147.2,1756993528,6.25,276,50,8.7,1009.6,67
ISTA00TUR,2025,9,3,13,45,32,2025-09-03T13:45:32.000Z,41.104,29.019,147.2,1756907132,17.18,301,77,8.7,1005.3,58
ISTA00TUR,2025,9,2,13,45,35,2025-09-02T13:45:35.000Z,41.104,29.019,147.2,1756820735,19.11,160,83,6.0,1011.6,49
ISTA00TUR,2025,9,1,13,45,38,2025-09-01T13:45:38.000Z,41.104,29.019,147.2,1756734338,21.66,137,76,8.8,1017.0,52
ISTA00TUR,2025,8,31,13,45,42,2025-08-31T13:45:42.000Z,41.104,29.019,147.2,1756647942,22.28,228,85,10.4,1016.1,62
ISTA00TUR,2025,8,30,13,45,45,2025-08-30T13:45:45.000Z,41.104,29.019,147.2,1756561545,21.69,53,6,6.4,1009.2,73
ISTA00TUR,2025,8,29,13,45,49,2025-08-29T13:45:49.000Z,41.104,29.019,147.2,1756475149,20.95,356,3,11.5,1005.2,45
ISTA00TUR,2025,8,28,13,45,53,2025-08-28T13:45:53.000Z,41.104,29.019,147.2,1756388753,6.28,200,39,11.7,1015.4,48
ISTA00TUR,2025,8,27,13,45,56,2025-08-27T13:45:56.000Z,41.104,29.019,147.2,1756302356,20.06,167,17,12.4,1018.9,65
ISTA00TUR,2025,8,26,13,45,59,2025-08-26T13:45:59.000Z,41.104,29.019,147.2,1756215959,11.91,356,21,12.1,1021.1,53
ISTA00TUR,2025,8,25,13,46,3,2025-08-25T13:46:03.000Z,41.104,29.019,147.2,1756129563,8.86,156,46,11.3,1010.8,54
ISTA00TUR,2025,8,24,13,46,7,2025-08-24T13:46:07.000Z,41.104,29.019,147.2,1756043167,23.63,167,41,11.2,1022.0,63
ISTA00TUR,2025,8,23,13,46,11,2025-08-23T13:46:11.000Z,41.104,29.019,147.2,1755956771,13.38,47,18,10.4,1004.2,57
ISTA00TUR,2025,8,22,13,46,14,2025-08-22T13:46:14.000Z,41.104,29.019,147.2,1755870374,18.43,188,22,12.2,1003.7,60
ISTA00TUR,2025,8,21,13,46,18,2025-08-21T13:46:18.000Z,41.104,29.019,147.2,1755783978,9.35,138,59,12.0,1011.0,65
ISTA00TUR,2025,8,20,13,46,21,2025-08-20T13:46:21.000Z,41.104,29.019,147.2,1755697581,16.94,83,55,12.2,1016.9,68
IZMI00TUR,2025,9,8,13,46,27,2025-09-08T13:46:27.000Z,38.395,27.082,74.9,1757339187,16.17,124,23,8.2,1022.5,63
IZMI00TUR,2025,9,7,13,46,30,2025-09-07T13:46:30.000Z,38.395,27.082,74.9,1757252790,5.56,177,82,6.0,1018.5,53
IZMI00TUR,2025,9,6,13,46,34,2025-09-06T13:46:34.000Z,38.395,27.082,74.9,1757166394,17.62,32,2,3.4,1012.2,64
IZMI00TUR,2025,9,5,13,46,38,2025-09-05T13:46:38.000Z,38.395,27.082,74.9,1757079998,21.14,345,37,10.7,1020.1,68
IZMI00TUR,2025,9,3,13,47,13,2025-09-03T13:47:13.000Z,38.395,27.082,74.9,1756907233,21.07,276,4,8.8,1018.4,56
IZMI00TUR,2025,9,2,13,47,18,2025-09-02T13:47:18.000Z,38.395,27.082,74.9,1756820838,21.49,353,12,10.3,1004.4,68
IZMI00TUR,2025,8,31,13,47,53,2025-08-31T13:47:53.000Z,38.395,27.082,74.9,1756648073,22.32,32,82,10.5,1005.6,63
IZMI00TUR,2025,8,30,13,48,13,2025-08-30T13:48:13.000Z,38.395,27.082,74.9,1756561693,7.72,114,83,11.6,1005.7,70
IZMI00TUR,2025,8,29,13,48,18,2025-08-29T13:48:18.000Z,38.395,27.082,74.9,1756475298,21.96,327,5,6.7,1003.3,57
IZMI00TUR,2025,8,28,13,48,21,2025-08-28T13:48:21.000Z,38.395,27.082,74.9,1756388901,7.25,143,66,9.0,1015.7,56
IZMI00TUR,2025,8,27,13,48,25,2025-08-27T13:48:25.000Z,38.395,27.082,74.9,1756302505,18.96,339,40,7.1,1022.9,71
IZMI00TUR,2025,8,26,13,48,30,2025-08-26T13:48:30.000Z,38.395,27.082,74.9,1756216110,24.60,0,44,9.7,1013.9,57
IZMI00TUR,2025,8,25,13,48,34,2025-08-25T13:48:34.000Z,38.395,27.082,74.9,1756129714,5.11,251,62,13.4,1014.8,47
IZMI00TUR,2025,8,24,13,48,38,2025-08-24T13:48:38.000Z,38.395,27.082,74.9,1756043318,10.32,9,57,11.1,1003.1,48
IZMI00TUR,2025,8,23,13,48,41,2025-08-23T13:48:41.000Z,38.395,27.082,74.9,1755956921,14.79,256,63,13.1,1018.9,69
IZMI00TUR,2025,8,22,13,48,45,2025-08-22T13:48:45.000Z,38.395,27.082,74.9,1755870525,6.94,169,2,6.8,1021.7,63
IZMI00TUR,2025,8,21,13,48,48,2025-08-21T13:48:48.000Z,38.395,27.082,74.9,1755784128,17.71,284,61,11.1,1004.6,63
IZMI00TUR,2025,8,20,13,48,52,2025-08-20T13:48:52.000Z,38.395,27.082,74.9,1755697732,13.51,45,0,11.2,1021.3,67
JCTW00ZAF,2025,9,8,13,48,58,2025-09-08T13:48:58.000Z,-33.951,18.469,83.596,1757339338,16.94,202,27,9.3,1013.2,64
JCTW00ZAF,2025,9,7,13,49,2,2025-09-07T13:49:02.000Z,-33.951,18.469,83.596,1757252942,7.45,277,43,8.3,1004.5,64
JCTW00ZAF,2025,9,6,13,49,7,2025-09-06T13:49:07.000Z,-33.951,18.469,83.596,1757166547,19.00,340,32,11.9,1009.7,73
JCTW00ZAF,2025,9,5,13,49,10,2025-09-05T13:49:10.000Z,-33.951,18.469,83.596,1757080150,20.45,278,36,13.0,1015.2,47
JCTW00ZAF,2025,9,4,13,49,16,2025-09-04T13:49:16.000Z,-33.951,18.469,83.596,1756993756,17.64,170,69,8.4,1019.4,67
JCTW00ZAF,2025,9,3,13,49,20,2025-09-03T13:49:20.000Z,-33.951,18.469,83.596,1756907360,16.77,280,48,6.5,1011.3,64
JCTW00ZAF,2025,9,2,13,49,46,2025-09-02T13:49:46.000Z,-33.951,18.469,83.596,1756820986,21.42,271,59,6.3,1006.6,53
JCTW00ZAF,2025,9,1,13,49,52,2025-09-01T13:49:52.000Z,-33.951,18.469,83.596,1756734592,9.03,23,48,5.9,1013.5,67
JCTW00ZAF,2025,8,31,13,49,58,2025-08-31T13:49:58.000Z,-33.951,18.469,83.596,1756648198,23.40,215,15,15.0,1012.5,48
JCTW00ZAF,2025,8,30,13,50,2,2025-08-30T13:50:02.000Z,-33.951,18.469,83.596,1756561802,5.67,171,18,16.9,1008.3,73
JCTW00ZAF,2025,8,26,13,51,44,2025-08-26T13:51:44.000Z,-33.951,18.469,83.596,1756216304,9.16,102,59,16.7,1006.0,59
JCTW00ZAF,2025,8,24,13,52,21,2025-08-24T13:52:21.000Z,-33.951,18.469,83.596,1756043541,12.81,319,15,15.1,1010.7,57
JCTW00ZAF,2025,8,23,13,52,25,2025-08-23T13:52:25.000Z,-33.951,18.469,83.596,1755957145,13.59,304,44,12.8,1007.9,55
JCTW00ZAF,2025,8,22,13,52,35,2025-08-22T13:52:35.000Z,-33.951,18.469,83.596,1755870755,5.70,125,77,9.6,1009.9,64
JCTW00ZAF,2025,8,21,13,52,39,2025-08-21T13:52:39.000Z,-33.951,18.469,83.596,1755784359,13.21,86,81,12.2,1003.8,45
JCTW00ZAF,2025,8,20,13,52,42,2025-08-20T13:52:42.000Z,-33.951,18.469,83.596,1755697962,7.17,290,8,15.5,1013.7,64
JDPR00IND,2025,9,8,13,52,48,2025-09-08T13:52:48.000Z,26.207,73.024,168.2,1757339568,5.09,57,12,14.9,1013.8,64
JDPR00IND,2025,9,7,13,52,55,2025-09-07T13:52:55.000Z,26.207,73.024,168.2,1757253175,6.75,151,70,15.8,1015.5,69
JDPR00IND,2025,9,6,13,53,1,2025-09-06T13:53:01.000Z,26.207,73.024,168.2,1757166781,14.72,122,2,16.7,1008.1,56
JDPR00IND,2025,9,5,13,53,5,2025-09-05T13:53:05.000Z,26.207,73.024,168.2,1757080385,15.81,17,50,15.7,1011.3,60
JDPR00IND,2025,9,4,13,53,9,2025-09-04T13:53:09.000Z,26.207,73.024,168.2,1756993989,21.62,154,68,17.3,1006.4,62
JDPR00IND,2025,9,3,13,53,13,2025-09-03T13:53:13.000Z,26.207,73.024,168.2,1756907593,22.19,324,75,10.5,1019.0,65
JDPR00IND,2025,9,1,13,53,38,2025-09-01T13:53:38.000Z,26.207,73.024,168.2,1756734818,18.82,39,5,12.1,1014.3,53
JDPR00IND,2025,8,31,13,53,41,2025-08-31T13:53:41.000Z,26.207,73.024,168.2,1756648421,12.33,263,6,18.0,1007.2,61
JDPR00IND,2025,8,30,13,53,45,2025-08-30T13:53:45.000Z,26.207,73.024,168.2,1756562025,9.33,274,18,21.5,1019.1,62
JDPR00IND,2025,8,29,13,54,13,2025-08-29T13:54:13.000Z,26.207,73.024,168.2,1756475653,19.50,117,86,14.1,1020.8,55
JDPR00IND,2025,8,28,13,54,21,2025-08-28T13:54:21.000Z,26.207,73.024,168.2,1756389261,20.49,166,79,20.4,1016.4,66
JDPR00IND,2025,8,27,13,54,25,2025-08-27T13:54:25.000Z,26.207,73.024,168.2,1756302865,7.45,113,16,21.0,1003.6,72
JDPR00IND,2025,8,25,13,55,0,2025-08-25T13:55:00.000Z,26.207,73.024,168.2,1756130100,11.42,249,78,21.8,1013.7,73
JDPR00IND,2025,8,22,13,56,8,2025-08-22T13:56:08.000Z,26.207,73.024,168.2,1755870968,8.11,294,58,16.0,1017.1,54
JDPR00IND,2025,8,21,13,56,16,2025-08-21T13:56:16.000Z,26.207,73.024,168.2,1755784576,21.33,190,12,18.6,1017.2,52
JDPR00IND,2025,8,20,13,56,19,2025-08-20T13:56:19.000Z,26.207,73.024,168.2,1755698179,12.37,172,27,16.8,1012.8,52
JFNG00CHN,2025,9,8,13,56,25,2025-09-08T13:56:25.000Z,30.516,114.491,71.324,1757339785,24.39,135,33,12.3,1014.7,60
JFNG00CHN,2025,9,7,13,56,28,2025-09-07T13:56:28.000Z,30.516,114.491,71.324,1757253388,8.92,163,1,10.1,1004.7,55
JFNG00CHN,2025,9,6,13,56,49,2025-09-06T13:56:49.000Z,30.516,114.491,71.324,1757167009,18.63,139,54,8.8,1021.2,52
JFNG00CHN,2025,9,4,13,57,26,2025-09-04T13:57:26.000Z,30.516,114.491,71.324,1756994246,9.38,25,71,9.2,1004.7,46
JFNG00CHN,2025,9,3,13,57,30,2025-09-03T13:57:30.000Z,30.516,114.491,71.324,1756907850,13.17,201,4,7.8,1019.1,57
JFNG00CHN,2025,9,2,13,57,34,2025-09-02T13:57:34.000Z,30.516,114.491,71.324,1756821454,15.30,28,50,12.8,1013.8,49
JFNG00CHN,2025,9,1,13,57,38,2025-09-01T13:57:38.000Z,30.516,114.491,71.324,1756735058,5.92,349,49,8.1,1008.5,55
JFNG00CHN,2025,8,31,13,57,41,2025-08-31T13:57:41.000Z,30.516,114.491,71.324,1756648661,7.11,356,24,12.3,1008.7,49
JFNG00CHN,2025,8,30,13,57,45,2025-08-30T13:57:45.000Z,30.516,114.491,71.324,1756562265,14.96,327,69,15.2,1013.6,53
JFNG00CHN,2025,8,29,13,57,49,2025-08-29T13:57:49.000Z,30.516,114.491,71.324,1756475869,24.81,54,32,15.9,1005.2,47
JFNG00CHN,2025,8,28,13,57,52,2025-08-28T13:57:52.000Z,30.516,114.491,71.324,1756389472,10.91,151,59,19.3,1016.9,62
JFNG00CHN,2025,8,27,13,57,56,2025-08-27T13:57:56.000Z,30.516,114.491,71.324,1756303076,19.15,194,31,13.0,1008.8,62
JFNG00CHN,2025,8,26,13,58,21,2025-08-26T13:58:21.000Z,30.516,114.491,71.324,1756216701,10.33,312,61,19.3,1019.3,67
JFNG00CHN,2025,8,25,13,58,26,2025-08-25T13:58:26.000Z,30.516,114.491,71.324,1756130306,12.34,9,72,18.8,1021.2,60
JFNG00CHN,2025,8,24,13,58,30,2025-08-24T13:58:30.000Z,30.516,114.491,71.324,1756043910,20.01,215,18,16.0,1006.4,66
JFNG00CHN,2025,8,23,13,58,33,2025-08-23T13:58:33.000Z,30.516,114.491,71.324,1755957513,22.96,143,75,15.3,1007.4,49
JFNG00CHN,2025,8,22,13,58,36,2025-08-22T13:58:36.000Z,30.516,114.491,71.324,1755871116,13.68,21,32,16.2,1005.9,60
JFNG00CHN,2025,8,21,13,58,41,2025-08-21T13:58:41.000Z,30.516,114.491,71.324,1755784721,14.69,290,70,19.2,1003.6,51
JFNG00CHN,2025,8,20,13,58,45,2025-08-20T13:58:45.000Z,30.516,114.491,71.324,1755698325,16.17,194,18,16.3,1009.2,67
JOG200IDN,2025,9,8,13,58,50,2025-09-08T13:58:50.000Z,-7.764,110.372,174.4,1757339930,10.35,24,60,25.3,1004.7,48
JOG200IDN,2025,9,7,13,58,54,2025-09-07T13:58:54.000Z,-7.764,110.372,174.4,1757253534,9.02,309,18,23.8,1009.0,47
JOG200IDN,2025,9,2,14,1,2,2025-09-02T14:01:02.000Z,-7.764,110.372,174.4,1756821662,10.79,81,43,25.3,1022.4,63
JOG200IDN,2025,9,1,14,1,10,2025-09-01T14:01:10.000Z,-7.764,110.372,174.4,1756735270,8.85,247,65,22.7,1005.6,71
JOG200IDN,2025,8,31,14,1,15,2025-08-31T14:01:15.000Z,-7.764,110.372,174.4,1756648875,8.38,331,28,32.0,1020.8,69
